match_date,tournament_name,round,round_raw_espn,winner_name,loser_name,score_text,espn_tournament_url,espn_daily_url
2026-02-05,Open Occitanie,,,Arthur Fils,Ugo Blanchet,6 4 5 6 || 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260205
2026-02-05,Open Occitanie,,,Titouan Droguet,Aleksandar Kovacevic,4 7 7 6 8 || 6 6 5 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260205
2026-02-06,Open Occitanie,F,Quarterfinal,Felix Auger-Aliassime,Arthur Fils,6 6 6 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260206
2026-02-06,Open Occitanie,F,Quarterfinal - Court Patrice Dominguez,Titouan Droguet,Tallon Griekspoor,6 5 6 1 || 7 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260206
2026-02-06,Open Occitanie,F,Quarterfinal - Court Patrice Dominguez,Martin Damm,Luca Nardi,6 7 10 || 3 6 8,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260206
2026-02-06,Open Occitanie,F,Quarterfinal - Court Patrice Dominguez,Adrian Mannarino,Arthur Gea,5 6 6 || 7 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260206
2026-02-07,Open Occitanie,F,Semifinal,Felix Auger-Aliassime,Titouan Droguet,6 6 5 6 || 4 7 7 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260207
2026-02-07,Open Occitanie,F,Semifinal - Court Patrice Dominguez,Adrian Mannarino,Martin Damm,1 6 6 || 6 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260207
2026-02-08,Open Occitanie,,,Felix Auger-Aliassime,Adrian Mannarino,6 7 7 || 3 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/29-2026/competitionType/1/date/20260208
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round,Hamad Medjedovic,Nikoloz Basilashvili,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 2,Roberto Carballes Baena,Pablo Carreno Busta,4 6 1 || 6 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 1,Luka Pavlovic,Billy Harris,6 6 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 2,Mees Rottgering,Kyrian Jacquet,0 6 6 || 6 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 1,Thijs Boogaard,Kimmer Coppejans,6 6 6 2 || 3 7 8 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 2,Hugo Gaston,Alec Deckers,6 6 2 7 7 || 3 7 7 6 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 1,Hugo Grenier,Jan Choinski,7 6 || 5 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-07,ABN Amro Open,Q1,Qualifying 1st Round - Court 2,Christopher O'Connell,Vitaliy Sachko,3 5 || 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260207
2026-02-08,ABN Amro Open,,,Luka Pavlovic,Hamad Medjedovic,6 5 6 6 8 || 7 7 3 7 10,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260208
2026-02-08,ABN Amro Open,,,Mees Rottgering,Roberto Carballes Baena,6 3 7 10 3 || 7 7 6 8 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260208
2026-02-08,ABN Amro Open,,,Hugo Grenier,Thijs Boogaard,6 6 3 4 || 2 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260208
2026-02-08,ABN Amro Open,,,Christopher O'Connell,Hugo Gaston,2 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260208
2026-02-09,ABN Amro Open,,,Ugo Humbert,Daniil Medvedev,6 4 6 3 || 7 7 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260209
2026-02-09,ABN Amro Open,,,Cameron Norrie,Roberto Bautista Agut,6 3 1 6 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260209
2026-02-09,ABN Amro Open,,,Jaume Munar,Nicolai Budkov Kjaer,1 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260209
2026-02-09,ABN Amro Open,,,Botic Van De Zandschulp,Luka Pavlovic,6 5 3 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260209
2026-02-09,ABN Amro Open,,,Christopher O'Connell,Valentin Royer,4 6 6 4 || 6 4 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260209
2026-02-10,ABN Amro Open,,,Alex de Minaur,Arthur Fils,7 7 6 || 6 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260210
2026-02-10,ABN Amro Open,,,Tallon Griekspoor,Giovanni Mpetshi Perricard,6 6 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260210
2026-02-10,ABN Amro Open,,,Hamad Medjedovic,Zizou Bergs,6 5 6 5 || 7 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260210
2026-02-10,ABN Amro Open,,,Jan-Lennard Struff,Hugo Grenier,0 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260210
2026-02-10,ABN Amro Open,,,Quentin Halys,Mees Rottgering,3 6 6 || 6 1 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260210
2026-02-11,ABN Amro Open,,,Felix Auger-Aliassime,Alexei Popyrin,5 3 2 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Alexander Bublik,Hubert Hurkacz,7 7 6 1 5 3 || 6 2 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Karen Khachanov,Jesper de Jong,3 6 7 || 6 4 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Stefanos Tsitsipas,Arthur Rinderknech,7 6 8 || 5 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Guy Den Ouden,Marton Fucsovics,7 7 6 || 6 5 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Stan Wawrinka,Thijs Boogaard,3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Christopher O'Connell,Cameron Norrie,7 11 6 6 || 6 9 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-11,ABN Amro Open,,,Tallon Griekspoor,Quentin Halys,7 7 13 || 5 6 11,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260211
2026-02-12,ABN Amro Open,,,Alex de Minaur,Stan Wawrinka,6 6 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260212
2026-02-12,ABN Amro Open,,,Felix Auger-Aliassime,Hamad Medjedovic,4 4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260212
2026-02-12,ABN Amro Open,,,Alexander Bublik,Jan-Lennard Struff,6 2 6 3 3 || 7 7 4 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260212
2026-02-12,ABN Amro Open,,,Jaume Munar,Karen Khachanov,6 8 6 3 || 7 10 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260212
2026-02-12,ABN Amro Open,,,Botic Van De Zandschulp,Stefanos Tsitsipas,6 7 7 || 4 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260212
2026-02-12,ABN Amro Open,,,Ugo Humbert,Guy Den Ouden,6 6 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260212
2026-02-13,ABN Amro Open,F,Quarterfinal,Alex de Minaur,Botic Van De Zandschulp,3 7 7 7 || 6 6 4 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260213
2026-02-13,ABN Amro Open,F,Quarterfinal - Centre Court,Felix Auger-Aliassime,Tallon Griekspoor,6 2 2 2 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260213
2026-02-13,ABN Amro Open,F,Quarterfinal - Centre Court,Alexander Bublik,Jaume Munar,4 7 7 6 3 3 || 6 6 4 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260213
2026-02-13,ABN Amro Open,F,Quarterfinal - Centre Court,Ugo Humbert,Christopher O'Connell,6 6 || 4 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260213
2026-02-14,ABN Amro Open,F,Semifinal,Alex de Minaur,Ugo Humbert,6 6 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/4-2026/competitionType/1/date/20260214
