match_id,surface,year,round,p1_name,p2_name,prob,correct,p1_match_key,p2_match_key,surf_norm
2022-6242_45.0,hard,2022,SF,adrian mannarino,botic van de zandschulp,0.4645264446735382,1,mannarino a,de zandschulp b,hard
2022-6242_7.0,hard,2022,R64,adrian mannarino,christopher o'connell,0.8106475472450256,1,mannarino a,oconnell c,hard
2022-7434_3.0,hard,2022,R32,dragos nicolae madaras,oscar otte,0.2268828153610229,0,nicolae madaras d,otte o,hard
2022-7480_1.0,hard,2022,R32,alex hernandez,nicolas barrientos,0.6301686763763428,1,hernandez a,barrientos n,hard
2022-7480_15.0,hard,2022,R16,cameron norrie,chun-hsin tseng,0.848432719707489,1,norrie c,tseng c,hard
2022-7480_4.0,hard,2022,R32,chun-hsin tseng,nick chappell,0.5230691432952881,1,tseng c,chappell n,hard
2022-7480_6.0,hard,2022,R32,jason kubler,tomas martin etcheverry,0.4500986635684967,1,kubler j,martin etcheverry t,hard
2022-7485_4.0,hard,2022,R32,david goffin,gilles arnaud bailly,0.9184241890907288,1,goffin d,arnaud bailly g,hard
2022-7485_6.0,hard,2022,R32,botic van de zandschulp,dominic stricker,0.5632675290107727,0,de zandschulp b,stricker d,hard
2022-7696_1.0,hard,2022,RR,chun-hsin tseng,dominic stricker,0.3241782486438751,0,tseng c,stricker d,hard
2022-7696_10.0,hard,2022,RR,francesco passaro,matteo arnaldi,0.6222200393676758,1,passaro f,arnaldi m,hard
2022-7696_11.0,hard,2022,RR,jiri lehecka,matteo arnaldi,0.6129002571105957,1,lehecka j,arnaldi m,hard
2022-7696_12.0,hard,2022,RR,brandon nakashima,matteo arnaldi,0.7911063432693481,1,nakashima b,arnaldi m,hard
2022-7696_13.0,hard,2022,SF,dominic stricker,jiri lehecka,0.5752444863319397,0,stricker d,lehecka j,hard
2022-7696_14.0,hard,2022,SF,brandon nakashima,jack draper,0.5351075530052185,1,nakashima b,draper j,hard
2022-7696_15.0,hard,2022,F,brandon nakashima,jiri lehecka,0.7030901312828064,1,nakashima b,lehecka j,hard
2022-7696_2.0,hard,2022,RR,dominic stricker,jack draper,0.2296629846096038,1,stricker d,draper j,hard
2022-7696_3.0,hard,2022,RR,chun-hsin tseng,jack draper,0.2464809864759445,0,tseng c,draper j,hard
2022-7696_4.0,hard,2022,RR,dominic stricker,lorenzo musetti,0.2983393371105194,1,stricker d,musetti l,hard
2022-7696_5.0,hard,2022,RR,chun-hsin tseng,lorenzo musetti,0.1051548644900322,0,tseng c,musetti l,hard
2022-7696_6.0,hard,2022,RR,jack draper,lorenzo musetti,0.3971151113510132,1,draper j,musetti l,hard
2022-7696_7.0,hard,2022,RR,francesco passaro,jiri lehecka,0.4843555688858032,0,passaro f,lehecka j,hard
2022-7696_8.0,hard,2022,RR,brandon nakashima,francesco passaro,0.7631850242614746,1,nakashima b,passaro f,hard
2022-7696_9.0,hard,2022,RR,brandon nakashima,jiri lehecka,0.8072968125343323,1,nakashima b,lehecka j,hard
2022-8888_1.0,hard,2022,R128,aleksandre metreveli,federico delbonis,0.2518066763877868,0,metreveli a,delbonis f,hard
2022-8888_11.0,hard,2022,R128,kamil majchrzak,michail pervolarakis,0.7127417922019958,1,majchrzak k,pervolarakis m,hard
2022-8888_12.0,hard,2022,R128,aristotelis thanos,hubert hurkacz,0.0413337312638759,0,thanos a,hurkacz h,hard
2022-8888_13.0,hard,2022,R128,daniel evans,john isner,0.3139352202415466,1,evans d,isner j,hard
2022-8888_14.0,hard,2022,R128,cameron norrie,taylor fritz,0.6681814193725586,0,norrie c,fritz t,hard
2022-8888_15.0,hard,2022,R128,brayden schnur,john isner,0.1308062225580215,0,schnur b,isner j,hard
2022-8888_19.0,hard,2022,R128,jan-lennard struff,john isner,0.2199325710535049,1,struff j,isner j,hard
2022-8888_2.0,hard,2022,R128,diego schwartzman,nikoloz basilashvili,0.5879957675933838,1,schwartzman d,basilashvili n,hard
2022-8888_20.0,hard,2022,R128,alexander zverev,taylor fritz,0.7062295079231262,1,zverev a,fritz t,hard
2022-8888_21.0,hard,2022,R128,daniel evans,jan-lennard struff,0.611343264579773,1,evans d,struff j,hard
2022-8888_22.0,hard,2022,R128,alexander zverev,cameron norrie,0.8367294669151306,1,zverev a,norrie c,hard
2022-8888_23.0,hard,2022,R128,denis shapovalov,jan-lennard struff,0.5360584855079651,1,shapovalov d,struff j,hard
2022-8888_25.0,hard,2022,R128,arthur rinderknech,james duckworth,0.5965354442596436,1,rinderknech a,duckworth j,hard
2022-8888_27.0,hard,2022,R128,jannik sinner,max purcell,0.9104853272438048,1,sinner j,purcell m,hard
2022-8888_28.0,hard,2022,R128,alex de minaur,matteo berrettini,0.2300625145435333,1,de minaur a,berrettini m,hard
2022-8888_29.0,hard,2022,R128,arthur rinderknech,jannik sinner,0.1696256250143051,0,rinderknech a,sinner j,hard
2022-8888_3.0,hard,2022,R128,aleksandre bakshi,kamil majchrzak,0.1555626541376114,0,bakshi a,majchrzak k,hard
2022-8888_30.0,hard,2022,R128,matteo berrettini,ugo humbert,0.7484844923019409,1,berrettini m,humbert u,hard
2022-8888_31.0,hard,2022,R128,james duckworth,roman safiullin,0.7225167751312256,0,duckworth j,safiullin r,hard
2022-8888_34.0,hard,2022,R128,daniil medvedev,ugo humbert,0.7585997581481934,0,medvedev d,humbert u,hard
2022-8888_35.0,hard,2022,R128,jannik sinner,roman safiullin,0.9182790517807008,1,sinner j,safiullin r,hard
2022-8888_36.0,hard,2022,R128,daniil medvedev,matteo berrettini,0.8596913814544678,1,medvedev d,berrettini m,hard
2022-8888_37.0,hard,2022,R128,alejandro tabilo,pablo carreno busta,0.1509133577346801,0,tabilo a,carreno busta p,hard
2022-8888_38.0,hard,2022,R128,cristian garin,roberto bautista agut,0.1952915042638778,0,garin c,bautista agut r,hard
2022-8888_39.0,hard,2022,R128,pablo carreno busta,viktor durasovic,0.8953583240509033,1,carreno busta p,durasovic v,hard
2022-8888_4.0,hard,2022,R128,aleksandre metreveli,hubert hurkacz,0.0825335085391998,0,metreveli a,hurkacz h,hard
2022-8888_41.0,hard,2022,R128,alejandro tabilo,viktor durasovic,0.6191545128822327,1,tabilo a,durasovic v,hard
2022-8888_42.0,hard,2022,R128,casper ruud,cristian garin,0.8158320784568787,1,ruud c,garin c,hard
2022-8888_43.0,hard,2022,R128,filip krajinovic,pablo carreno busta,0.2455113530158996,0,krajinovic f,carreno busta p,hard
2022-8888_44.0,hard,2022,R128,dusan lajovic,roberto bautista agut,0.1353228390216827,0,lajovic d,bautista agut r,hard
2022-8888_45.0,hard,2022,R128,alejandro tabilo,filip krajinovic,0.3411255776882171,0,tabilo a,krajinovic f,hard
2022-8888_46.0,hard,2022,R128,cristian garin,dusan lajovic,0.5815050005912781,1,garin c,lajovic d,hard
2022-8888_47.0,hard,2022,R128,filip krajinovic,viktor durasovic,0.8097277879714966,1,krajinovic f,durasovic v,hard
2022-8888_49.0,hard,2022,SF,denis shapovalov,roman safiullin,0.7987099289894104,1,shapovalov d,safiullin r,hard
2022-8888_5.0,hard,2022,R128,federico delbonis,kamil majchrzak,0.607397735118866,0,delbonis f,majchrzak k,hard
2022-8888_51.0,hard,2022,SF,jan zielinski,pablo carreno busta,0.0559199266135692,0,zielinski j,carreno busta p,hard
2022-8888_52.0,hard,2022,SF,hubert hurkacz,roberto bautista agut,0.5650718212127686,0,hurkacz h,bautista agut r,hard
2022-8888_6.0,hard,2022,R128,diego schwartzman,hubert hurkacz,0.306289792060852,0,schwartzman d,hurkacz h,hard
2022-8888_7.0,hard,2022,R128,aleksandre metreveli,michail pervolarakis,0.3286910653114319,0,metreveli a,pervolarakis m,hard
2022-8888_8.0,hard,2022,R128,nikoloz basilashvili,stefanos tsitsipas,0.2545225620269775,0,basilashvili n,tsitsipas s,hard
2022-8888_9.0,hard,2022,R128,federico delbonis,michail pervolarakis,0.7388825416564941,1,delbonis f,pervolarakis m,hard
2022-891_12.0,hard,2022,R32,elias ymer,gian marco moroni,0.6241381764411926,1,ymer e,marco moroni g,hard
2022-8998_12.0,hard,2022,R32,alex bolt,juan manuel cerundolo,0.3631114065647125,0,bolt a,manuel cerundolo j,hard
2022-8998_20.0,hard,2022,R16,gael monfils,juan manuel cerundolo,0.8147597908973694,1,monfils g,manuel cerundolo j,hard
2022-9210_2.0,hard,2022,RR,frances tiafoe,stefanos tsitsipas,0.3114786744117737,1,tiafoe f,tsitsipas s,hard
2022-9210_3.0,hard,2022,RR,felix auger-aliassime,matteo berrettini,0.609914243221283,0,auger-aliassime f,berrettini m,hard
2022-9210_4.0,hard,2022,RR,frances tiafoe,novak djokovic,0.1945204585790634,0,tiafoe f,djokovic n,hard
2022-9210_5.0,hard,2022,RR,cameron norrie,taylor fritz,0.5787851810455322,0,norrie c,fritz t,hard
2022-9210_6.0,hard,2022,RR,alex de minaur,andy murray,0.5481123328208923,1,de minaur a,murray a,hard
2022-9210_7.0,hard,2022,RR,casper ruud,jack sock,0.8962981700897217,1,ruud c,sock j,hard
2022-9410_19.0,hard,2022,R16,botic van de zandschulp,novak djokovic,0.1226168647408485,0,de zandschulp b,djokovic n,hard
2022-9410_6.0,hard,2022,R32,beibit zhukayev,botic van de zandschulp,0.1584911942481994,0,zhukayev b,de zandschulp b,hard
2022-9569_14.0,hard,2022,R16,christopher o'connell,j.j. wolf,0.3621286153793335,1,oconnell c,wolf j,hard
2022-9569_15.0,hard,2022,R16,daniel elahi galan,pedro martinez,0.7136451601982117,1,elahi galan d,martinez p,hard
2022-9569_18.0,hard,2022,R16,marcos giron,tomas martin etcheverry,0.6867772936820984,1,giron m,martin etcheverry t,hard
2022-9569_2.0,hard,2022,R32,christopher o'connell,jason kubler,0.2333494275808334,1,oconnell c,kubler j,hard
2022-9569_21.0,hard,2022,QF,christopher o'connell,jenson brooksby,0.4017788767814636,1,oconnell c,brooksby j,hard
2022-9569_22.0,hard,2022,QF,brandon nakashima,daniel elahi galan,0.5856836438179016,1,nakashima b,elahi galan d,hard
2022-9569_25.0,hard,2022,SF,brandon nakashima,christopher o'connell,0.7030410766601562,1,nakashima b,oconnell c,hard
2022-9569_4.0,hard,2022,R32,daniel elahi galan,marc-andrea huesler,0.579724133014679,1,elahi galan d,huesler m,hard
2022-9569_9.0,hard,2022,R32,facundo mena,tomas martin etcheverry,0.751124382019043,0,mena f,martin etcheverry t,hard
2022-9663_17.0,hard,2022,R32,christopher o'connell,sebastian baez,0.3358119130134582,0,oconnell c,baez s,hard
2022-9665_16.0,hard,2022,R16,botic van de zandschulp,mackenzie mcdonald,0.5485038757324219,1,de zandschulp b,mcdonald m,hard
2022-9665_22.0,hard,2022,QF,botic van de zandschulp,grigor dimitrov,0.3613860309123993,0,de zandschulp b,dimitrov g,hard
2022-9665_5.0,hard,2022,R32,adrian mannarino,botic van de zandschulp,0.3103123307228088,0,mannarino a,de zandschulp b,hard
2022-9665_8.0,hard,2022,R32,christopher o'connell,jordan thompson,0.2867882251739502,0,oconnell c,thompson j,hard
2022-9667_18.0,hard,2022,R32,botic van de zandschulp,marton fucsovics,0.3720889091491699,0,de zandschulp b,fucsovics m,hard
2022-M-DC-2022-FLS-1-A-M-ARG-CRO-01_1.0,hard,2022,RR,borna gojo,sebastian baez,0.3806386888027191,1,gojo b,baez s,hard
2022-M-DC-2022-FLS-1-A-M-ARG-CRO-01_2.0,hard,2022,RR,borna coric,francisco cerundolo,0.7060260772705078,1,coric b,cerundolo f,hard
2022-M-DC-2022-FLS-1-A-M-ARG-SWE-01_1.0,hard,2022,RR,elias ymer,sebastian baez,0.3474175631999969,1,ymer e,baez s,hard
2022-M-DC-2022-FLS-1-A-M-ARG-SWE-01_2.0,hard,2022,RR,diego schwartzman,mikael ymer,0.6889666318893433,0,schwartzman d,ymer m,hard
2022-M-DC-2022-FLS-1-A-M-CRO-SWE-01_1.0,hard,2022,RR,borna gojo,elias ymer,0.5007952451705933,0,gojo b,ymer e,hard
2022-M-DC-2022-FLS-1-A-M-CRO-SWE-01_2.0,hard,2022,RR,borna coric,mikael ymer,0.7319026589393616,1,coric b,ymer m,hard
2022-M-DC-2022-FLS-1-A-M-ITA-ARG-01_1.0,hard,2022,RR,matteo berrettini,sebastian baez,0.8076223731040955,1,berrettini m,baez s,hard
2022-M-DC-2022-FLS-1-A-M-ITA-CRO-01_1.0,hard,2022,RR,borna gojo,lorenzo musetti,0.2949657440185547,0,gojo b,musetti l,hard
2022-M-DC-2022-FLS-1-A-M-ITA-CRO-01_2.0,hard,2022,RR,borna coric,matteo berrettini,0.4097135066986084,0,coric b,berrettini m,hard
2022-M-DC-2022-FLS-1-A-M-ITA-SWE-01_1.0,hard,2022,RR,elias ymer,matteo berrettini,0.1773577630519867,0,ymer e,berrettini m,hard
2022-M-DC-2022-FLS-2-B-M-ESP-CAN-01_1.0,hard,2022,RR,roberto bautista agut,vasek pospisil,0.7678733468055725,1,bautista agut r,pospisil v,hard
2022-M-DC-2022-FLS-2-B-M-ESP-KOR-01_1.0,hard,2022,RR,roberto bautista agut,tung-lin wu,0.8413183093070984,1,bautista agut r,tung-lin w,hard
2022-M-DC-2022-FLS-2-B-M-ESP-SRB-01_1.0,hard,2022,RR,albert ramos-vinolas,laslo djere,0.5233021378517151,1,ramos-vinolas a,djere l,hard
2022-M-DC-2022-FLS-2-B-M-ESP-SRB-01_2.0,hard,2022,RR,miomir kecmanovic,roberto bautista agut,0.3957836925983429,0,kecmanovic m,bautista agut r,hard
2022-M-DC-2022-FLS-2-B-M-KOR-CAN-01_1.0,hard,2022,RR,tung-lin wu,vasek pospisil,0.2163435369729995,0,tung-lin w,pospisil v,hard
2022-M-DC-2022-FLS-2-B-M-KOR-CAN-01_2.0,hard,2022,RR,felix auger-aliassime,soonwoo kwon,0.7991756796836853,0,auger-aliassime f,kwon s,hard
2022-M-DC-2022-FLS-2-B-M-KOR-SRB-01_1.0,hard,2022,RR,dusan lajovic,tung-lin wu,0.3751197457313537,1,lajovic d,tung-lin w,hard
2022-M-DC-2022-FLS-2-B-M-KOR-SRB-01_2.0,hard,2022,RR,miomir kecmanovic,soonwoo kwon,0.6448884606361389,1,kecmanovic m,kwon s,hard
2022-M-DC-2022-FLS-2-B-M-SRB-CAN-01_1.0,hard,2022,RR,gabriel diallo,laslo djere,0.2138427346944809,0,diallo g,djere l,hard
2022-M-DC-2022-FLS-3-C-M-AUS-BEL-01_1.0,hard,2022,RR,jason kubler,zizou bergs,0.7299759387969971,1,kubler j,bergs z,hard
2022-M-DC-2022-FLS-3-C-M-FRA-AUS-01_1.0,hard,2022,RR,jason kubler,richard gasquet,0.5885454416275024,0,kubler j,gasquet r,hard
2022-M-DC-2022-FLS-3-C-M-FRA-BEL-01_1.0,hard,2022,RR,michael geerts,richard gasquet,0.1776845902204513,0,geerts m,gasquet r,hard
2022-M-DC-2022-FLS-3-C-M-FRA-GER-01_1.0,hard,2022,RR,benjamin bonzi,jan-lennard struff,0.7148768901824951,0,bonzi b,struff j,hard
2022-M-DC-2022-FLS-3-C-M-FRA-GER-01_2.0,hard,2022,RR,adrian mannarino,oscar otte,0.5983220338821411,1,mannarino a,otte o,hard
2022-M-DC-2022-FLS-3-C-M-GER-AUS-01_1.0,hard,2022,RR,jan-lennard struff,max purcell,0.7250263690948486,1,struff j,purcell m,hard
2022-M-DC-2022-FLS-3-C-M-GER-AUS-01_2.0,hard,2022,RR,oscar otte,thanasi kokkinakis,0.6558531522750854,0,otte o,kokkinakis t,hard
2022-M-DC-2022-FLS-3-C-M-GER-BEL-01_1.0,hard,2022,RR,jan-lennard struff,zizou bergs,0.6510141491889954,1,struff j,bergs z,hard
2022-M-DC-2022-FLS-3-C-M-GER-BEL-01_2.0,hard,2022,RR,david goffin,oscar otte,0.4053318798542022,1,goffin d,otte o,hard
2022-M-DC-2022-FLS-4-D-M-GBR-KAZ-01_1.0,hard,2022,RR,andy murray,dmitry popko,0.8458497524261475,1,murray a,popko d,hard
2022-M-DC-2022-FLS-4-D-M-GBR-KAZ-01_2.0,hard,2022,RR,alexander bublik,cameron norrie,0.2339732050895691,1,bublik a,norrie c,hard
2022-M-DC-2022-FLS-4-D-M-GBR-NED-01_2.0,hard,2022,RR,botic van de zandschulp,cameron norrie,0.2422415763139724,1,de zandschulp b,norrie c,hard
2022-M-DC-2022-FLS-4-D-M-KAZ-NED-01_1.0,hard,2022,RR,mikhail kukushkin,tallon griekspoor,0.295483648777008,0,kukushkin m,griekspoor t,hard
2022-M-DC-2022-FLS-4-D-M-KAZ-NED-01_2.0,hard,2022,RR,alexander bublik,botic van de zandschulp,0.4742162525653839,0,bublik a,de zandschulp b,hard
2022-M-DC-2022-FLS-4-D-M-USA-GBR-01_2.0,hard,2022,RR,cameron norrie,taylor fritz,0.5512393116950989,1,norrie c,fritz t,hard
2022-M-DC-2022-FLS-4-D-M-USA-NED-01_2.0,hard,2022,RR,botic van de zandschulp,taylor fritz,0.3508608937263489,1,de zandschulp b,fritz t,hard
2022-M-DC-2022-FLS-M-AUS-CRO-01_2.0,hard,2022,RR,alex de minaur,marin cilic,0.5200340151786804,1,de minaur a,cilic m,hard
2022-M-DC-2022-FLS-M-AUS-NED-01_1.0,hard,2022,RR,jordan thompson,tallon griekspoor,0.36320561170578,1,thompson j,griekspoor t,hard
2022-M-DC-2022-FLS-M-AUS-NED-01_2.0,hard,2022,RR,alex de minaur,botic van de zandschulp,0.6421353220939636,1,de minaur a,de zandschulp b,hard
2022-M-DC-2022-FLS-M-CAN-AUS-01_1.0,hard,2022,RR,denis shapovalov,thanasi kokkinakis,0.7515413165092468,1,shapovalov d,kokkinakis t,hard
2022-M-DC-2022-FLS-M-CRO-ESP-01_2.0,hard,2022,RR,marin cilic,pablo carreno busta,0.4687485992908478,1,cilic m,carreno busta p,hard
2022-M-DC-2022-FLS-M-GER-CAN-01_1.0,hard,2022,RR,denis shapovalov,jan-lennard struff,0.8156634569168091,0,shapovalov d,struff j,hard
2022-M-DC-2022-QLS-M-AUS-HUN-01_1.0,hard,2022,RR,alex de minaur,zsombor piros,0.8053155541419983,1,de minaur a,piros z,hard
2022-M-DC-2022-QLS-M-AUS-HUN-01_2.0,hard,2022,RR,marton fucsovics,thanasi kokkinakis,0.5306397676467896,1,fucsovics m,kokkinakis t,hard
2022-M-DC-2022-QLS-M-AUS-HUN-01_3.0,hard,2022,RR,alex de minaur,marton fucsovics,0.5774245858192444,1,de minaur a,fucsovics m,hard
2022-M-DC-2022-QLS-M-AUS-HUN-01_4.0,hard,2022,RR,thanasi kokkinakis,zsombor piros,0.7742589712142944,1,kokkinakis t,piros z,hard
2022-M-DC-2022-QLS-M-AUT-KOR-01_1.0,hard,2022,RR,dennis novak,jisung nam,0.8786827921867371,1,novak d,jisung n,hard
2022-M-DC-2022-QLS-M-AUT-KOR-01_2.0,hard,2022,RR,jurij rodionov,soonwoo kwon,0.2278166562318802,0,rodionov j,kwon s,hard
2022-M-DC-2022-QLS-M-AUT-KOR-01_3.0,hard,2022,RR,dennis novak,soonwoo kwon,0.1694210171699524,0,novak d,kwon s,hard
2022-M-DC-2022-QLS-M-BEL-FIN-01_1.0,hard,2022,RR,david goffin,otto virtanen,0.7762359380722046,1,goffin d,virtanen o,hard
2022-M-DC-2022-QLS-M-BEL-FIN-01_2.0,hard,2022,RR,emil ruusuvuori,zizou bergs,0.7110517024993896,1,ruusuvuori e,bergs z,hard
2022-M-DC-2022-QLS-M-BEL-FIN-01_4.0,hard,2022,RR,otto virtanen,zizou bergs,0.3077179491519928,0,virtanen o,bergs z,hard
2022-M-DC-2022-QLS-M-FRA-ECU-01_1.0,hard,2022,RR,arthur rinderknech,emilio gomez,0.7902500033378601,1,rinderknech a,gomez e,hard
2022-M-DC-2022-QLS-M-FRA-ECU-01_2.0,hard,2022,RR,adrian mannarino,roberto quiroz,0.8264968395233154,1,mannarino a,quiroz r,hard
2022-M-DC-2022-QLS-M-FRA-ECU-01_3.0,hard,2022,RR,benjamin bonzi,cayetano march,0.8623268008232117,1,bonzi b,march c,hard
2022-M-DC-2022-QLS-M-ITA-SVK-01_1.0,hard,2022,RR,jannik sinner,norbert gombos,0.8547746539115906,1,sinner j,gombos n,hard
2022-M-DC-2022-QLS-M-ITA-SVK-01_2.0,hard,2022,RR,filip horansky,lorenzo sonego,0.4264425635337829,1,horansky f,sonego l,hard
2022-M-DC-2022-QLS-M-ITA-SVK-01_3.0,hard,2022,RR,filip horansky,jannik sinner,0.0456033833324909,0,horansky f,sinner j,hard
2022-M-DC-2022-QLS-M-ITA-SVK-01_4.0,hard,2022,RR,lorenzo musetti,norbert gombos,0.7369207143783569,1,musetti l,gombos n,hard
2022-M-DC-2022-QLS-M-KAZ-NOR-01_1.0,hard,2022,RR,casper ruud,mikhail kukushkin,0.8199375867843628,1,ruud c,kukushkin m,hard
2022-M-DC-2022-QLS-M-KAZ-NOR-01_2.0,hard,2022,RR,alexander bublik,viktor durasovic,0.8719537854194641,1,bublik a,durasovic v,hard
2022-M-DC-2022-QLS-M-SWE-JPN-01_1.0,hard,2022,RR,dragos nicolae madaras,yosuke watanuki,0.4799956977367401,0,nicolae madaras d,watanuki y,hard
2022-M-DC-2022-QLS-M-SWE-JPN-01_2.0,hard,2022,RR,elias ymer,taro daniel,0.4752785563468933,1,ymer e,daniel t,hard
2022-M-DC-2022-QLS-M-SWE-JPN-01_3.0,hard,2022,RR,dragos nicolae madaras,taro daniel,0.416936457157135,0,nicolae madaras d,daniel t,hard
2022-M-DC-2022-QLS-M-SWE-JPN-01_4.0,hard,2022,RR,elias ymer,yosuke watanuki,0.6705068945884705,1,ymer e,watanuki y,hard
2022-M-DC-2022-QLS-M-USA-COL-01_1.0,hard,2022,RR,nicolas mejia,sebastian korda,0.1385082453489303,0,mejia n,korda s,hard
2022-M-DC-2022-QLS-M-USA-COL-01_2.0,hard,2022,RR,alejandro gonzalez,taylor fritz,0.0961536094546318,0,gonzalez a,fritz t,hard
2022-M-DC-2022-QLS-M-USA-COL-01_3.0,hard,2022,RR,nicolas mejia,tommy paul,0.2844551503658294,0,mejia n,paul t,hard
2022-M-DC-2022-WG1-M-BRA-POR-01_1.0,hard,2022,RR,felipe meligeni alves,joao sousa,0.3011229336261749,0,meligeni alves f,sousa j,hard
2022-M-DC-2022-WG1-M-BRA-POR-01_2.0,hard,2022,RR,nuno borges,thiago monteiro,0.4072400331497192,1,borges n,monteiro t,hard
2022-M-DC-2022-WG1-M-CZE-ISR-01_1.0,hard,2022,RR,daniel cukierman,jiri lehecka,0.2036131918430328,0,cukierman d,lehecka j,hard
2022-M-DC-2022-WG1-M-CZE-ISR-01_2.0,hard,2022,RR,edan leshem,tomas machac,0.4240351021289825,0,leshem e,machac t,hard
2022-M-DC-2022-WG1-M-CZE-ISR-01_3.0,hard,2022,RR,edan leshem,jiri lehecka,0.2271578460931778,0,leshem e,lehecka j,hard
2022-M-DC-2022-WG1-M-ECU-SUI-01_1.0,hard,2022,RR,marc-andrea huesler,roberto quiroz,0.5955619812011719,1,huesler m,quiroz r,hard
2022-M-DC-2022-WG1-M-ECU-SUI-01_2.0,hard,2022,RR,emilio gomez,henri laaksonen,0.3398881256580353,1,gomez e,laaksonen h,hard
2022-M-DC-2022-WG1-M-ECU-SUI-01_3.0,hard,2022,RR,emilio gomez,marc-andrea huesler,0.6334841847419739,1,gomez e,huesler m,hard
2022-M-DC-2022-WG1-M-ECU-SUI-01_4.0,hard,2022,RR,alexander ritschard,roberto quiroz,0.6220824122428894,1,ritschard a,quiroz r,hard
2022-M-DC-2022-WG1-M-FIN-NZL-01_1.0,hard,2022,RR,emil ruusuvuori,kiranpal pannu,0.9112509489059448,1,ruusuvuori e,pannu k,hard
2022-M-DC-2022-WG1-M-FIN-NZL-01_2.0,hard,2022,RR,ajeet rai,otto virtanen,0.2596621215343475,0,ajeet r,virtanen o,hard
2022-M-DC-2022-WG1-M-FIN-NZL-01_3.0,hard,2022,RR,emil ruusuvuori,isaac becroft,0.8953235149383545,1,ruusuvuori e,becroft i,hard
2022-M-DC-2022-WG1-M-FIN-NZL-01_4.0,hard,2022,RR,eero vasa,kiranpal pannu,0.2731506526470184,1,vasa e,pannu k,hard
