date,year,surface,winner_name,loser_name,winner_odds,loser_odds,odds_source
2022-09-22,2022,hard,ymer m.,barrere g.,1.52,2.72,pinnacle
2022-09-22,2022,hard,hurkacz h.,thiem d.,1.43,3.07,pinnacle
2022-09-22,2022,hard,wawrinka s.,medvedev d.,7.02,1.14,pinnacle
2022-09-22,2022,hard,rune h.,bonzi b.,2.55,1.58,pinnacle
2022-09-23,2022,hard,sonego l.,korda s.,2.85,1.48,pinnacle
2022-09-23,2022,hard,hurkacz h.,rinderknech a.,1.26,4.37,pinnacle
2022-09-23,2022,hard,wawrinka s.,ymer m.,2.11,1.81,pinnacle
2022-09-23,2022,hard,bublik a.,rune h.,1.89,2.02,pinnacle
2022-09-24,2022,hard,sonego l.,hurkacz h.,3.24,1.4,pinnacle
2022-09-24,2022,hard,bublik a.,wawrinka s.,1.67,2.35,pinnacle
2022-09-25,2022,hard,sonego l.,bublik a.,2.0,1.9,pinnacle
2022-09-19,2022,hard,duckworth j.,popyrin a.,1.81,2.09,pinnacle
2022-09-19,2022,hard,etcheverry t.,mena f.,1.73,2.22,pinnacle
2022-09-20,2022,hard,wolf j.j.,kozlov s.,1.23,4.65,pinnacle
2022-09-20,2022,hard,lestienne c.,holt b.,1.69,2.28,pinnacle
2022-09-20,2022,hard,krueger m.,eubanks c.,3.43,1.36,pinnacle
2022-09-20,2022,hard,daniel t.,nava e.,1.73,2.22,pinnacle
2022-09-21,2022,hard,kudla d.,verdasco f.,1.64,2.39,pinnacle
2022-09-21,2022,hard,nakashima b.,svajda z.,1.13,7.08,pinnacle
2022-09-21,2022,hard,galan d.e.,huesler m.a.,1.91,1.97,pinnacle
2022-09-21,2022,hard,mcdonald m.,laaksonen h.,1.27,4.16,pinnacle
2022-09-21,2022,hard,o connell c.,kubler j.,2.13,1.79,pinnacle
2022-09-22,2022,hard,tabilo a.,johnson s.,2.36,1.65,pinnacle
2022-09-22,2022,hard,duckworth j.,krueger m.,1.44,3.05,pinnacle
2022-09-22,2022,hard,giron m.,etcheverry t.,1.28,4.14,pinnacle
2022-09-22,2022,hard,galan d.e.,martinez p.,1.5,2.79,pinnacle
2022-09-22,2022,hard,o connell c.,wolf j.j.,2.44,1.63,pinnacle
2022-09-22,2022,hard,brooksby j.,mcdonald m.,1.43,3.1,pinnacle
2022-09-22,2022,hard,lestienne c.,tabilo a.,2.3,1.69,pinnacle
2022-09-23,2022,hard,evans d.,daniel t.,1.47,2.93,pinnacle
2022-09-23,2022,hard,nakashima b.,kudla d.,1.28,4.11,pinnacle
2022-09-23,2022,hard,giron m.,duckworth j.,1.63,2.43,pinnacle
2022-09-23,2022,hard,evans d.,lestienne c.,1.37,3.39,pinnacle
2022-09-24,2022,hard,o connell c.,brooksby j.,3.59,1.34,pinnacle
2022-09-24,2022,hard,nakashima b.,galan d.e.,1.32,3.77,pinnacle
2022-09-24,2022,hard,giron m.,evans d.,2.95,1.46,pinnacle
2022-09-25,2022,hard,nakashima b.,o connell c.,1.38,3.31,pinnacle
2022-09-26,2022,hard,nakashima b.,giron m.,1.47,2.91,pinnacle
2022-09-26,2022,hard,munar j.,watanuki y.,1.58,2.51,pinnacle
2022-09-26,2022,hard,kovacevic a.,kecmanovic m.,6.06,1.16,pinnacle
2022-09-26,2022,hard,albot r.,moriya h.,1.24,5.4,max
2022-09-26,2022,hard,uchida k.,hong s.,1.65,2.37,pinnacle
2022-09-27,2022,hard,jarry n.,peniston r.,1.51,2.74,pinnacle
2022-09-27,2022,hard,johnson s.,nam j.s.,1.25,4.42,pinnacle
2022-09-27,2022,hard,mcdonald m.,martinez p.,1.47,2.89,pinnacle
2022-09-27,2022,hard,brooksby j.,wu t.l.,1.21,4.98,pinnacle
2022-09-27,2022,hard,tseng c. h.,o connell c.,2.39,1.64,pinnacle
2022-09-27,2022,hard,nishioka y.,evans d.,2.09,1.82,pinnacle
2022-09-27,2022,hard,kwon s.w.,chung y.,1.18,5.52,pinnacle
2022-09-28,2022,hard,daniel t.,gomez e.,1.39,3.23,pinnacle
2022-09-28,2022,hard,shapovalov d.,munar j.,1.43,3.09,pinnacle
2022-09-28,2022,hard,albot r.,johnson s.,1.76,2.19,pinnacle
2022-09-29,2022,hard,norrie c.,uchida k.,1.1,8.84,pinnacle
2022-09-29,2022,hard,brooksby j.,kwon s.w.,1.59,2.53,pinnacle
2022-09-29,2022,hard,kovacevic a.,tseng c. h.,2.19,1.76,pinnacle
2022-09-29,2022,hard,mcdonald m.,mochizuki s.,1.07,9.0,bet365
2022-09-29,2022,hard,nishioka y.,daniel t.,1.69,2.32,pinnacle
2022-09-29,2022,hard,ruud c.,jarry n.,1.19,5.39,pinnacle
2022-09-30,2022,hard,shapovalov d.,albot r.,1.34,3.62,pinnacle
2022-09-30,2022,hard,brooksby j.,norrie c.,2.73,1.52,pinnacle
2022-09-30,2022,hard,nishioka y.,ruud c.,3.7,1.33,pinnacle
2022-09-30,2022,hard,kovacevic a.,mcdonald m.,3.64,1.33,pinnacle
2022-10-01,2022,hard,shapovalov d.,brooksby j.,1.67,2.35,pinnacle
2022-10-01,2022,hard,nishioka y.,kovacevic a.,1.27,3.9,pinnacle
2022-10-02,2022,hard,nishioka y.,shapovalov d.,2.47,1.61,pinnacle
2022-09-26,2022,hard,majchrzak k.,berankis r.,2.11,1.8,pinnacle
2022-09-26,2022,hard,lazarov a.,lehecka j.,3.53,1.34,pinnacle
2022-09-26,2022,hard,ivashka i.,ymer m.,1.78,2.14,pinnacle
2022-09-27,2022,hard,rune h.,van rijthoven t.,1.53,2.66,pinnacle
2022-09-27,2022,hard,otte o.,madaras d.,1.1,8.36,pinnacle
2022-09-27,2022,hard,borges n.,basic m.,1.31,3.75,pinnacle
2022-09-27,2022,hard,humbert u.,kuzmanov d.,1.24,4.47,pinnacle
2022-09-27,2022,hard,vukic a.,fognini f.,2.66,1.53,pinnacle
2022-09-28,2022,hard,sonego l.,zapata miralles b.,1.39,3.28,pinnacle
2022-09-28,2022,hard,huesler m.a.,blancaneaux g.,1.49,2.81,pinnacle
2022-09-28,2022,hard,struff j.l.,lajovic d.,1.49,2.79,pinnacle
2022-09-28,2022,hard,verdasco f.,basilashvili n.,2.33,1.67,pinnacle
2022-09-28,2022,hard,ivashka i.,dimitrov g.,1.96,1.94,pinnacle
2022-09-28,2022,hard,musetti l.,lazarov a.,1.27,4.27,pinnacle
2022-09-29,2022,hard,struff j.l.,humbert u.,2.24,1.74,pinnacle
2022-09-29,2022,hard,majchrzak k.,otte o.,2.37,1.66,pinnacle
2022-09-29,2022,hard,rune h.,sonego l.,2.13,1.81,pinnacle
2022-09-29,2022,hard,huesler m.a.,carreno busta p.,3.91,1.3,pinnacle
2022-09-29,2022,hard,sinner j.,borges n.,1.08,10.23,pinnacle
2022-09-29,2022,hard,vukic a.,verdasco f.,1.68,2.33,pinnacle
2022-09-30,2022,hard,huesler m.a.,majchrzak k.,1.58,2.56,pinnacle
2022-09-30,2022,hard,musetti l.,struff j.l.,2.26,1.72,pinnacle
2022-09-30,2022,hard,sinner j.,vukic a.,1.12,7.51,pinnacle
2022-09-30,2022,hard,rune h.,ivashka i.,2.07,1.85,pinnacle
2022-10-01,2022,hard,huesler m.a.,musetti l.,2.52,1.65,pinnacle
2022-10-01,2022,hard,rune h.,sinner j.,3.75,1.32,pinnacle
2022-10-02,2022,hard,huesler m.a.,rune h.,2.68,1.53,pinnacle
2022-09-26,2022,hard,safiullin r.,grenier h.,1.89,2.0,pinnacle
2022-09-26,2022,hard,thiem d.,djere l.,1.49,2.78,pinnacle
2022-09-27,2022,hard,broady l.,medjedovic h.,1.35,3.49,pinnacle
2022-09-27,2022,hard,van de zandschulp b.,sousa j.,1.29,3.98,pinnacle
2022-09-27,2022,hard,etcheverry t.,karatsev a.,3.73,1.31,pinnacle
2022-09-27,2022,hard,rinderknech a.,copil m.,1.41,3.12,pinnacle
2022-09-27,2022,hard,ruusuvuori e.,wolf j.j.,1.52,2.71,pinnacle
2022-09-27,2022,hard,korda s.,ilkel c.,1.11,8.18,pinnacle
2022-09-27,2022,hard,pospisil v.,griekspoor t.,2.72,1.51,pinnacle
2022-09-27,2022,hard,leshem e.,oliel y.,1.74,2.2,pinnacle
2022-09-28,2022,hard,andujar p.,monteiro t.,2.76,1.5,pinnacle
2022-09-28,2022,hard,lestienne c.,mannarino a.,2.53,1.57,pinnacle
2022-09-28,2022,hard,safiullin r.,etcheverry t.,1.34,3.56,pinnacle
2022-09-28,2022,hard,cressy m.,korda s.,2.71,1.53,pinnacle
2022-09-28,2022,hard,cilic m.,thiem d.,1.6,2.51,pinnacle
2022-09-29,2022,hard,lestienne c.,ruusuvuori e.,3.02,1.44,pinnacle
2022-09-29,2022,hard,broady l.,van de zandschulp b.,4.95,1.22,pinnacle
2022-09-29,2022,hard,rinderknech a.,schwartzman d.,2.14,1.79,pinnacle
2022-09-29,2022,hard,pospisil v.,leshem e.,1.38,3.35,pinnacle
2022-09-29,2022,hard,djokovic n.,andujar p.,1.04,18.79,pinnacle
2022-09-30,2022,hard,cilic m.,broady l.,1.2,5.28,pinnacle
2022-09-30,2022,hard,lestienne c.,cressy m.,2.54,1.58,pinnacle
2022-09-30,2022,hard,safiullin r.,rinderknech a.,1.94,1.96,pinnacle
2022-09-30,2022,hard,djokovic n.,pospisil v.,1.06,12.74,pinnacle
2022-10-01,2022,hard,djokovic n.,safiullin r.,1.08,10.13,pinnacle
2022-10-01,2022,hard,cilic m.,lestienne c.,1.29,3.96,pinnacle
2022-10-02,2022,hard,djokovic n.,cilic m.,1.2,5.23,pinnacle
2022-10-03,2022,hard,van de zandschulp b.,zhukayev b.,1.1,8.8,pinnacle
2022-10-03,2022,hard,mannarino a.,wawrinka s.,2.05,1.85,pinnacle
2022-10-03,2022,hard,zhang zh.,karatsev a.,2.09,1.81,pinnacle
2022-10-03,2022,hard,hurkacz h.,cerundolo f.,1.23,4.65,pinnacle
2022-10-03,2022,hard,bautista agut r.,auger-aliassime f.,2.94,1.44,pinnacle
2022-10-03,2022,hard,rublev a.,djere l.,1.3,3.85,pinnacle
2022-10-04,2022,hard,khachanov k.,cressy m.,1.73,2.22,pinnacle
2022-10-04,2022,hard,kotov p.,davidovich fokina a.,3.18,1.4,pinnacle
2022-10-04,2022,hard,tsitsipas s.,kukushkin m.,1.09,8.94,pinnacle
2022-10-04,2022,hard,nardi l.,shevchenko a.,1.65,2.36,pinnacle
2022-10-04,2022,hard,goffin d.,alcaraz c.,7.15,1.13,pinnacle
2022-10-04,2022,hard,bublik a.,griekspoor t.,1.45,2.94,pinnacle
2022-10-04,2022,hard,medvedev d.,ramos-vinolas a.,1.08,10.1,pinnacle
2022-10-05,2022,hard,cilic m.,otte o.,1.29,3.93,pinnacle
2022-10-05,2022,hard,ruusuvuori e.,huesler m.a.,1.58,2.52,pinnacle
2022-10-05,2022,hard,djokovic n.,garin c.,1.05,14.79,pinnacle
2022-10-05,2022,hard,rublev a.,zhang zh.,1.16,6.08,pinnacle
2022-10-05,2022,hard,mannarino a.,goffin d.,2.25,1.72,pinnacle
2022-10-05,2022,hard,bautista agut r.,kotov p.,1.25,4.49,pinnacle
2022-10-05,2022,hard,tsitsipas s.,nardi l.,1.18,5.66,pinnacle
2022-10-06,2022,hard,khachanov k.,cilic m.,1.84,2.08,pinnacle
2022-10-06,2022,hard,hurkacz h.,bublik a.,1.6,2.52,pinnacle
2022-10-06,2022,hard,djokovic n.,van de zandschulp b.,1.11,8.17,pinnacle
2022-10-06,2022,hard,medvedev d.,ruusuvuori e.,1.25,4.41,pinnacle
2022-10-07,2022,hard,rublev a.,mannarino a.,1.28,4.1,pinnacle
2022-10-07,2022,hard,tsitsipas s.,hurkacz h.,1.8,2.13,pinnacle
2022-10-07,2022,hard,djokovic n.,khachanov k.,1.14,6.79,pinnacle
2022-10-07,2022,hard,medvedev d.,bautista agut r.,1.42,3.11,pinnacle
2022-10-08,2022,hard,tsitsipas s.,rublev a.,1.89,2.02,pinnacle
2022-10-08,2022,hard,djokovic n.,medvedev d.,1.54,2.68,pinnacle
2022-10-09,2022,hard,djokovic n.,tsitsipas s.,1.26,4.33,pinnacle
2022-10-03,2022,hard,martinez p.,popyrin a.,2.16,1.77,pinnacle
2022-10-03,2022,hard,nakashima b.,mochizuki s.,1.09,9.01,pinnacle
2022-10-03,2022,hard,zapata miralles b.,daniel t.,2.54,1.57,pinnacle
2022-10-03,2022,hard,tiafoe f.,uchiyama y.,1.1,8.83,pinnacle
2022-10-04,2022,hard,mcdonald m.,uchida k.,1.2,5.04,pinnacle
2022-10-04,2022,hard,kwon s.w.,de minaur a.,4.24,1.26,pinnacle
2022-10-04,2022,hard,coric b.,kokkinakis t.,1.46,2.91,pinnacle
2022-10-04,2022,hard,evans d.,albot r.,1.34,3.53,pinnacle
2022-10-04,2022,hard,munar j.,ruud c.,5.77,1.17,pinnacle
2022-10-04,2022,hard,noguchi r.,ramanathan r.,1.94,1.94,pinnacle
2022-10-04,2022,hard,kyrgios n.,tseng c. h.,1.1,8.64,pinnacle
2022-10-04,2022,hard,majchrzak k.,shimabukuro s.,1.44,2.97,pinnacle
2022-10-04,2022,hard,moriya h.,shimizu y.,2.19,1.73,pinnacle
2022-10-05,2022,hard,kecmanovic m.,nishioka y.,2.03,1.87,pinnacle
2022-10-05,2022,hard,shapovalov d.,johnson s.,1.25,4.34,pinnacle
2022-10-05,2022,hard,fritz t.,duckworth j.,1.29,3.94,pinnacle
2022-10-05,2022,hard,kwon s.w.,mcdonald m.,1.72,2.26,pinnacle
2022-10-05,2022,hard,martinez p.,munar j.,2.46,1.62,pinnacle
2022-10-06,2022,hard,tiafoe f.,zapata miralles b.,1.26,4.29,pinnacle
2022-10-06,2022,hard,kecmanovic m.,evans d.,2.11,1.81,pinnacle
2022-10-06,2022,hard,kyrgios n.,majchrzak k.,1.09,9.39,pinnacle
2022-10-06,2022,hard,coric b.,nakashima b.,1.93,1.97,pinnacle
2022-10-06,2022,hard,shapovalov d.,noguchi r.,1.08,11.09,pinnacle
2022-10-06,2022,hard,fritz t.,moriya h.,1.09,9.58,pinnacle
2022-10-07,2022,hard,tiafoe f.,kecmanovic m.,1.59,2.52,pinnacle
2022-10-07,2022,hard,kwon s.w.,martinez p.,1.45,2.97,pinnacle
2022-10-07,2022,hard,fritz t.,kyrgios n.,2.67,1.54,pinnacle
2022-10-07,2022,hard,shapovalov d.,coric b.,2.32,1.68,pinnacle
2022-10-08,2022,hard,tiafoe f.,kwon s.w.,1.37,3.39,pinnacle
2022-10-08,2022,hard,fritz t.,shapovalov d.,2.1,1.82,pinnacle
2022-10-09,2022,hard,fritz t.,tiafoe f.,1.74,2.22,pinnacle
2022-10-10,2022,hard,karatsev a.,griekspoor t.,2.35,1.66,pinnacle
2022-10-10,2022,hard,carballes baena r.,galan d.e.,2.55,1.57,pinnacle
2022-10-10,2022,hard,wolf j.j.,maestrelli f.,1.39,3.23,pinnacle
2022-10-10,2022,hard,celikbilek a.,zeppieri g.,1.7,2.27,pinnacle
2022-10-10,2022,hard,moutet c.,cobolli f.,1.43,3.01,pinnacle
2022-10-11,2022,hard,ymer m.,van rijthoven t.,1.7,2.27,pinnacle
2022-10-11,2022,hard,bublik a.,garin c.,1.29,3.94,pinnacle
2022-10-11,2022,hard,otte o.,fucsovics m.,1.81,2.12,pinnacle
2022-10-11,2022,hard,zapata miralles b.,sonego l.,4.3,1.26,pinnacle
2022-10-11,2022,hard,nakashima b.,gasquet r.,1.51,2.72,pinnacle
2022-10-11,2022,hard,passaro f.,zhang zh.,2.87,1.47,pinnacle
2022-10-12,2022,hard,mcdonald m.,brooksby j.,3.0,1.44,pinnacle
2022-10-12,2022,hard,ymer m.,karatsev a.,1.55,2.64,pinnacle
2022-10-12,2022,hard,wolf j.j.,cressy m.,2.3,1.69,pinnacle
2022-10-12,2022,hard,carballes baena r.,berrettini m.,8.46,1.11,pinnacle
2022-10-12,2022,hard,bublik a.,moutet c.,1.44,3.02,pinnacle
2022-10-13,2022,hard,mcdonald m.,passaro f.,1.32,3.72,pinnacle
2022-10-13,2022,hard,nakashima b.,celikbilek a.,1.14,6.78,pinnacle
2022-10-13,2022,hard,musetti l.,zapata miralles b.,1.53,2.71,pinnacle
2022-10-13,2022,hard,auger-aliassime f.,otte o.,1.23,4.79,pinnacle
2022-10-14,2022,hard,ymer m.,carballes baena r.,1.45,2.94,pinnacle
2022-10-14,2022,hard,wolf j.j.,bublik a.,2.69,1.53,pinnacle
2022-10-14,2022,hard,musetti l.,mcdonald m.,1.52,2.72,pinnacle
2022-10-14,2022,hard,auger-aliassime f.,nakashima b.,1.63,2.44,pinnacle
2022-10-15,2022,hard,wolf j.j.,ymer m.,2.33,1.63,pinnacle
2022-10-15,2022,hard,auger-aliassime f.,musetti l.,1.52,2.74,pinnacle
2022-10-16,2022,hard,auger-aliassime f.,wolf j.j.,1.25,4.43,pinnacle
2022-10-10,2022,hard,monteiro t.,bonzi b.,3.53,1.34,pinnacle
2022-10-10,2022,hard,lestienne c.,baez s.,1.63,2.42,pinnacle
2022-10-10,2022,hard,rinderknech a.,taberner c.,1.28,4.05,pinnacle
2022-10-10,2022,hard,thiem d.,sousa j.,1.27,4.15,pinnacle
2022-10-10,2022,hard,paul t.,landaluce m.,1.06,12.01,pinnacle
2022-10-11,2022,hard,guinard m.,fognini f.,2.87,1.47,pinnacle
2022-10-11,2022,hard,alvarez varona n.,trungelliti m.,2.3,1.68,pinnacle
2022-10-11,2022,hard,giron m.,ramos-vinolas a.,1.58,2.52,pinnacle
2022-10-11,2022,hard,murray a.,davidovich fokina a.,1.73,2.22,pinnacle
2022-10-11,2022,hard,ivashka i.,lopez f.,1.12,7.69,pinnacle
2022-10-12,2022,hard,cachin p.,vatutin a.,1.7,2.26,pinnacle
2022-10-12,2022,hard,korda s.,munar j.,1.42,3.06,pinnacle
2022-10-12,2022,hard,rinderknech a.,lestienne c.,1.97,1.93,pinnacle
2022-10-12,2022,hard,paul t.,alvarez varona n.,1.1,8.89,pinnacle
2022-10-12,2022,hard,carreno busta p.,monteiro t.,1.19,5.18,pinnacle
2022-10-12,2022,hard,thiem d.,giron m.,1.53,2.7,pinnacle
2022-10-13,2022,hard,cerundolo f.,guinard m.,1.48,2.87,pinnacle
2022-10-13,2022,hard,murray a.,cachin p.,1.23,4.78,pinnacle
2022-10-13,2022,hard,rublev a.,ivashka i.,1.33,3.65,pinnacle
2022-10-13,2022,hard,korda s.,bautista agut r.,2.02,1.9,pinnacle
2022-10-14,2022,hard,thiem d.,cerundolo f.,1.41,3.18,pinnacle
2022-10-14,2022,hard,rublev a.,paul t.,1.42,3.11,pinnacle
2022-10-14,2022,hard,rinderknech a.,carreno busta p.,3.48,1.36,pinnacle
2022-10-14,2022,hard,korda s.,murray a.,1.55,2.63,pinnacle
2022-10-15,2022,hard,rublev a.,thiem d.,1.32,3.73,pinnacle
2022-10-15,2022,hard,korda s.,rinderknech a.,1.45,2.98,pinnacle
2022-10-16,2022,hard,rublev a.,korda s.,1.46,2.94,pinnacle
2022-10-17,2022,hard,draper j.,brooksby j.,2.16,1.77,pinnacle
2022-10-17,2022,hard,evans d.,griekspoor t.,1.33,3.61,pinnacle
2022-10-17,2022,hard,gasquet r.,wawrinka s.,2.59,1.56,pinnacle
2022-10-18,2022,hard,lestienne c.,de jong j.,1.43,3.01,pinnacle
2022-10-18,2022,hard,munar j.,van rijthoven t.,2.28,1.69,pinnacle
2022-10-18,2022,hard,nishioka y.,van assche l.,1.22,4.82,pinnacle
2022-10-18,2022,hard,stricker d.,van de zandschulp b.,3.68,1.32,pinnacle
2022-10-18,2022,hard,cerundolo f.,huesler m.a.,2.29,1.69,pinnacle
2022-10-18,2022,hard,goffin d.,bailly g.,1.06,12.38,pinnacle
2022-10-19,2022,hard,guinard m.,blancaneaux g.,1.68,2.3,pinnacle
2022-10-19,2022,hard,korda s.,giron m.,1.52,2.69,pinnacle
2022-10-19,2022,hard,thiem d.,geerts m.,1.11,8.23,pinnacle
2022-10-19,2022,hard,evans d.,lestienne c.,1.36,3.46,pinnacle
2022-10-19,2022,hard,gasquet r.,stricker d.,2.0,1.91,pinnacle
2022-10-19,2022,hard,nishioka y.,munar j.,1.56,2.6,pinnacle
2022-10-19,2022,hard,hurkacz h.,draper j.,1.78,2.17,pinnacle
2022-10-20,2022,hard,korda s.,khachanov k.,2.14,1.79,pinnacle
2022-10-20,2022,hard,thiem d.,cerundolo f.,1.37,3.42,pinnacle
2022-10-20,2022,hard,goffin d.,schwartzman d.,1.91,2.0,pinnacle
2022-10-20,2022,hard,auger-aliassime f.,guinard m.,1.09,9.65,pinnacle
2022-10-21,2022,hard,korda s.,nishioka y.,1.44,3.02,pinnacle
2022-10-21,2022,hard,thiem d.,hurkacz h.,2.88,1.45,pinnacle
2022-10-21,2022,hard,gasquet r.,goffin d.,2.42,1.64,pinnacle
2022-10-21,2022,hard,auger-aliassime f.,evans d.,1.4,3.24,pinnacle
2022-10-22,2022,hard,korda s.,thiem d.,1.53,2.69,pinnacle
2022-10-22,2022,hard,auger-aliassime f.,gasquet r.,1.2,5.29,pinnacle
2022-10-23,2022,hard,auger-aliassime f.,korda s.,1.56,2.61,pinnacle
2022-10-18,2022,hard,daniel t.,martinez p.,1.74,2.21,pinnacle
2022-10-18,2022,hard,cachin p.,mannarino a.,3.03,1.43,pinnacle
2022-10-18,2022,hard,galan d.e.,zapata miralles b.,2.13,1.79,pinnacle
2022-10-18,2022,hard,borges n.,ramos-vinolas a.,1.93,1.96,pinnacle
2022-10-18,2022,hard,kecmanovic m.,cobolli f.,1.22,4.77,pinnacle
2022-10-19,2022,hard,carballes baena r.,jarry n.,1.95,1.93,pinnacle
2022-10-19,2022,hard,baez s.,sonego l.,3.86,1.32,pinnacle
2022-10-19,2022,hard,moutet c.,nardi l.,1.91,1.98,pinnacle
2022-10-20,2022,hard,mcdonald m.,passaro f.,1.35,3.46,pinnacle
2022-10-20,2022,hard,zhang zh.,fucsovics m.,1.96,1.93,pinnacle
2022-10-20,2022,hard,fognini f.,grenier h.,1.98,1.91,pinnacle
2022-10-20,2022,hard,djere l.,gojo b.,1.78,2.14,pinnacle
2022-10-20,2022,hard,daniel t.,cachin p.,1.79,2.14,pinnacle
2022-10-20,2022,hard,zhang zh.,baez s.,2.1,1.81,pinnacle
2022-10-20,2022,hard,berrettini m.,carballes baena r.,1.19,5.5,pinnacle
2022-10-20,2022,hard,mcdonald m.,bautista agut r.,3.24,1.39,pinnacle
2022-10-20,2022,hard,galan d.e.,borges n.,2.05,1.86,pinnacle
2022-10-20,2022,hard,musetti l.,djere l.,1.51,2.74,pinnacle
2022-10-20,2022,hard,kecmanovic m.,moutet c.,1.38,3.31,pinnacle
2022-10-21,2022,hard,carreno busta p.,fognini f.,1.25,4.35,pinnacle
2022-10-21,2022,hard,berrettini m.,daniel t.,1.14,6.91,pinnacle
2022-10-21,2022,hard,musetti l.,galan d.e.,1.29,4.02,pinnacle
2022-10-21,2022,hard,mcdonald m.,zhang zh.,1.56,2.62,pinnacle
2022-10-21,2022,hard,kecmanovic m.,carreno busta p.,2.48,1.6,pinnacle
2022-10-22,2022,hard,berrettini m.,mcdonald m.,1.2,5.23,pinnacle
2022-10-22,2022,hard,musetti l.,kecmanovic m.,1.91,2.0,pinnacle
2022-10-23,2022,hard,musetti l.,berrettini m.,1.79,2.15,pinnacle
2022-10-17,2022,hard,cressy m.,ivashka i.,2.43,1.62,pinnacle
2022-10-17,2022,hard,garin c.,kubler j.,2.37,1.65,pinnacle
2022-10-17,2022,hard,rune h.,monteiro t.,1.23,4.62,pinnacle
2022-10-17,2022,hard,karatsev a.,rosol l.,1.53,2.67,pinnacle
2022-10-18,2022,hard,bellier a.,shevchenko a.,2.5,1.59,pinnacle
2022-10-18,2022,hard,de minaur a.,bonzi b.,1.4,3.18,pinnacle
2022-10-18,2022,hard,ruusuvuori e.,sousa j.,1.24,4.48,pinnacle
2022-10-18,2022,hard,lehecka j.,dimitrov g.,3.94,1.29,pinnacle
2022-10-18,2022,hard,ymer m.,halys q.,1.42,3.09,pinnacle
2022-10-18,2022,hard,paul t.,borg l.,1.02,28.25,pinnacle
2022-10-19,2022,hard,wolf j.j.,molcan a.,1.54,2.64,pinnacle
2022-10-19,2022,hard,ymer e.,otte o.,2.46,1.61,pinnacle
2022-10-19,2022,hard,norrie c.,karatsev a.,1.46,2.93,pinnacle
2022-10-19,2022,hard,shapovalov d.,bellier a.,1.15,6.76,pinnacle
2022-10-19,2022,hard,rune h.,garin c.,1.29,3.98,pinnacle
2022-10-19,2022,hard,tsitsipas s.,cressy m.,1.28,4.07,pinnacle
2022-10-20,2022,hard,de minaur a.,wolf j.j.,1.49,2.85,pinnacle
2022-10-20,2022,hard,ruusuvuori e.,lehecka j.,1.39,3.29,pinnacle
2022-10-20,2022,hard,ymer m.,paul t.,1.94,1.96,pinnacle
2022-10-20,2022,hard,tiafoe f.,ymer e.,1.2,5.28,pinnacle
2022-10-21,2022,hard,de minaur a.,shapovalov d.,1.93,1.97,pinnacle
2022-10-21,2022,hard,rune h.,norrie c.,2.28,1.7,pinnacle
2022-10-21,2022,hard,tsitsipas s.,ymer m.,1.26,4.3,pinnacle
2022-10-21,2022,hard,ruusuvuori e.,tiafoe f.,2.06,1.85,pinnacle
2022-10-22,2022,hard,rune h.,de minaur a.,2.42,1.64,pinnacle
2022-10-22,2022,hard,tsitsipas s.,ruusuvuori e.,1.39,3.3,pinnacle
2022-10-23,2022,hard,rune h.,tsitsipas s.,3.35,1.38,pinnacle
2022-10-24,2022,hard,nakashima b.,goffin d.,1.49,2.8,pinnacle
2022-10-24,2022,hard,bublik a.,karatsev a.,1.47,2.87,pinnacle
2022-10-24,2022,hard,alcaraz c.,draper j.,1.34,3.55,pinnacle
2022-10-24,2022,hard,rinderknech a.,cilic m.,3.56,1.34,pinnacle
2022-10-25,2022,hard,carreno busta p.,baez s.,1.23,4.59,pinnacle
2022-10-25,2022,hard,molcan a.,mcdonald m.,2.18,1.74,pinnacle
2022-10-25,2022,hard,murray a.,safiullin r.,1.82,2.09,pinnacle
2022-10-25,2022,hard,van de zandschulp b.,mannarino a.,1.71,2.24,pinnacle
2022-10-25,2022,hard,stricker d.,cressy m.,2.42,1.62,pinnacle
2022-10-25,2022,hard,wawrinka s.,ruud c.,2.71,1.54,pinnacle
2022-10-25,2022,hard,bautista agut r.,djere l.,1.32,3.7,pinnacle
2022-10-25,2022,hard,kecmanovic m.,davidovich fokina a.,1.53,2.67,pinnacle
2022-10-26,2022,hard,humbert u.,brooksby j.,1.91,1.98,pinnacle
2022-10-26,2022,hard,rune h.,de minaur a.,2.19,1.75,pinnacle
2022-10-26,2022,hard,ramos-vinolas a.,musetti l.,4.93,1.21,pinnacle
2022-10-26,2022,hard,auger-aliassime f.,huesler m.a.,1.2,4.97,pinnacle
2022-10-26,2022,hard,rinderknech a.,molcan a.,1.6,2.5,pinnacle
2022-10-26,2022,hard,alcaraz c.,van de zandschulp b.,1.21,5.03,pinnacle
2022-10-26,2022,hard,carreno busta p.,stricker d.,1.32,3.79,pinnacle
2022-10-27,2022,hard,bublik a.,ramos-vinolas a.,1.3,3.89,pinnacle
2022-10-27,2022,hard,bautista agut r.,murray a.,1.62,2.46,pinnacle
2022-10-27,2022,hard,auger-aliassime f.,kecmanovic m.,1.36,3.47,pinnacle
2022-10-27,2022,hard,wawrinka s.,nakashima b.,2.08,1.84,pinnacle
2022-10-27,2022,hard,rune h.,humbert u.,1.45,2.97,pinnacle
2022-10-28,2022,hard,auger-aliassime f.,bublik a.,1.28,4.09,pinnacle
2022-10-28,2022,hard,alcaraz c.,carreno busta p.,1.31,3.87,pinnacle
